trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
3097,08:05:00,08:05:00,38304,8,0,0,8.1883
3097,08:07:00,08:07:00,38303,9,0,0,8.6955
3097,08:09:00,08:09:00,38302,10,0,0,9.5693
3097,08:14:00,08:14:00,38301,11,0,0,12.2430
3097,08:16:00,08:16:00,38300,12,0,0,13.0078
3097,08:20:00,08:20:00,38299,13,0,0,15.0909
3097,08:24:00,08:24:00,38298,14,0,0,17.7030
3097,08:26:00,08:26:00,38297,15,0,0,18.2426
3097,08:32:00,08:32:00,38296,16,0,0,21.5398
3097,08:35:00,08:35:00,38295,17,0,0,23.7169
3097,08:40:00,08:40:00,38294,18,0,0,27.5665
3097,08:46:00,08:46:00,38293,19,0,0,32.5962
3097,08:48:00,08:48:00,38292,20,0,0,33.0585
3097,08:51:00,08:51:00,38291,21,0,0,33.5419
3098,08:14:00,08:14:00,38310,1,0,0,0.0000
3098,08:16:00,08:16:00,38309,2,0,0,0.3439
3098,08:18:00,08:18:00,38308,3,0,0,0.7244
3098,08:22:00,08:22:00,38307,4,0,0,1.1494
3098,08:27:00,08:27:00,38306,5,0,0,3.7871
3098,08:29:00,08:29:00,43288,6,0,0,5.3453
3098,08:32:00,08:32:00,38305,7,0,0,6.9216
3098,08:35:00,08:35:00,38304,8,0,0,8.1883
3098,08:37:00,08:37:00,38303,9,0,0,8.6955
3098,08:39:00,08:39:00,38302,10,0,0,9.5693
3098,08:44:00,08:44:00,38301,11,0,0,12.2430
3098,08:46:00,08:46:00,38300,12,0,0,13.0078
3098,08:50:00,08:50:00,38299,13,0,0,15.0909
3098,08:54:00,08:54:00,38298,14,0,0,17.7030
3098,08:56:00,08:56:00,38297,15,0,0,18.2426
3098,09:02:00,09:02:00,38296,16,0,0,21.5398
3098,09:05:00,09:05:00,38295,17,0,0,23.7169
3098,09:10:00,09:10:00,38294,18,0,0,27.5665
3098,09:16:00,09:16:00,38293,19,0,0,32.5962
3098,09:18:00,09:18:00,38292,20,0,0,33.0585
3098,09:21:00,09:21:00,38291,21,0,0,33.5419
3099,08:44:00,08:44:00,38310,1,0,0,0.0000
3099,08:46:00,08:46:00,38309,2,0,0,0.3439
3099,08:48:00,08:48:00,38308,3,0,0,0.7244
3099,08:52:00,08:52:00,38307,4,0,0,1.1494
3099,08:57:00,08:57:00,38306,5,0,0,3.7871
3099,08:59:00,08:59:00,43288,6,0,0,5.3453
3099,09:02:00,09:02:00,38305,7,0,0,6.9216
3099,09:05:00,09:05:00,38304,8,0,0,8.1883
3099,09:07:00,09:07:00,38303,9,0,0,8.6955
3099,09:09:00,09:09:00,38302,10,0,0,9.5693
3099,09:14:00,09:14:00,38301,11,0,0,12.2430
3099,09:16:00,09:16:00,38300,12,0,0,13.0078
3099,09:20:00,09:20:00,38299,13,0,0,15.0909
3099,09:24:00,09:24:00,38298,14,0,0,17.7030
3099,09:26:00,09:26:00,38297,15,0,0,18.2426
3099,09:32:00,09:32:00,38296,16,0,0,21.5398
3099,09:35:00,09:35:00,38295,17,0,0,23.7169
3099,09:40:00,09:40:00,38294,18,0,0,27.5665
3099,09:46:00,09:46:00,38293,19,0,0,32.5962
3099,09:48:00,09:48:00,38292,20,0,0,33.0585
3099,09:51:00,09:51:00,38291,21,0,0,33.5419
3100,09:14:00,09:14:00,38310,1,0,0,0.0000
3100,09:16:00,09:16:00,38309,2,0,0,0.3439
3100,09:18:00,09:18:00,38308,3,0,0,0.7244
3100,09:22:00,09:22:00,38307,4,0,0,1.1494
3100,09:27:00,09:27:00,38306,5,0,0,3.7871
3100,09:29:00,09:29:00,43288,6,0,0,5.3453
3100,09:32:00,09:32:00,38305,7,0,0,6.9216
3100,09:35:00,09:35:00,38304,8,0,0,8.1883
3100,09:37:00,09:37:00,38303,9,0,0,8.6955
3100,09:39:00,09:39:00,38302,10,0,0,9.5693
3100,09:44:00,09:44:00,38301,11,0,0,12.2430
3100,09:46:00,09:46:00,38300,12,0,0,13.0078
3100,09:50:00,09:50:00,38299,13,0,0,15.0909
3100,09:54:00,09:54:00,38298,14,0,0,17.7030
3100,09:56:00,09:56:00,38297,15,0,0,18.2426
3100,10:02:00,10:02:00,38296,16,0,0,21.5398
3100,10:05:00,10:05:00,38295,17,0,0,23.7169
3100,10:10:00,10:10:00,38294,18,0,0,27.5665
3100,10:16:00,10:16:00,38293,19,0,0,32.5962
3100,10:18:00,10:18:00,38292,20,0,0,33.0585
3100,10:21:00,10:21:00,38291,21,0,0,33.5419
3101,09:44:00,09:44:00,38310,1,0,0,0.0000
3101,09:46:00,09:46:00,38309,2,0,0,0.3439
3101,09:48:00,09:48:00,38308,3,0,0,0.7244
3101,09:52:00,09:52:00,38307,4,0,0,1.1494
3101,09:57:00,09:57:00,38306,5,0,0,3.7871
3101,09:59:00,09:59:00,43288,6,0,0,5.3453
3101,10:02:00,10:02:00,38305,7,0,0,6.9216
3101,10:05:00,10:05:00,38304,8,0,0,8.1883
3101,10:07:00,10:07:00,38303,9,0,0,8.6955
3101,10:09:00,10:09:00,38302,10,0,0,9.5693
3101,10:14:00,10:14:00,38301,11,0,0,12.2430
3101,10:16:00,10:16:00,38300,12,0,0,13.0078
3101,10:20:00,10:20:00,38299,13,0,0,15.0909
3101,10:24:00,10:24:00,38298,14,0,0,17.7030
3101,10:26:00,10:26:00,38297,15,0,0,18.2426
3101,10:32:00,10:32:00,38296,16,0,0,21.5398
3101,10:35:00,10:35:00,38295,17,0,0,23.7169
3101,10:40:00,10:40:00,38294,18,0,0,27.5665
3101,10:46:00,10:46:00,38293,19,0,0,32.5962
3101,10:48:00,10:48:00,38292,20,0,0,33.0585
3101,10:51:00,10:51:00,38291,21,0,0,33.5419
3102,10:14:00,10:14:00,38310,1,0,0,0.0000
3102,10:16:00,10:16:00,38309,2,0,0,0.3439
3102,10:18:00,10:18:00,38308,3,0,0,0.7244
3102,10:22:00,10:22:00,38307,4,0,0,1.1494
3102,10:27:00,10:27:00,38306,5,0,0,3.7871
3102,10:29:00,10:29:00,43288,6,0,0,5.3453
3102,10:32:00,10:32:00,38305,7,0,0,6.9216
3102,10:35:00,10:35:00,38304,8,0,0,8.1883
3102,10:37:00,10:37:00,38303,9,0,0,8.6955
3102,10:39:00,10:39:00,38302,10,0,0,9.5693
3102,10:44:00,10:44:00,38301,11,0,0,12.2430
3102,10:46:00,10:46:00,38300,12,0,0,13.0078
3102,10:50:00,10:50:00,38299,13,0,0,15.0909
3102,10:54:00,10:54:00,38298,14,0,0,17.7030
3102,10:56:00,10:56:00,38297,15,0,0,18.2426
3102,11:02:00,11:02:00,38296,16,0,0,21.5398
3102,11:05:00,11:05:00,38295,17,0,0,23.7169
3102,11:10:00,11:10:00,38294,18,0,0,27.5665
3102,11:16:00,11:16:00,38293,19,0,0,32.5962
3102,11:18:00,11:18:00,38292,20,0,0,33.0585
3102,11:21:00,11:21:00,38291,21,0,0,33.5419
3103,10:44:00,10:44:00,38310,1,0,0,0.0000
3103,10:46:00,10:46:00,38309,2,0,0,0.3439
3103,10:48:00,10:48:00,38308,3,0,0,0.7244
3103,10:52:00,10:52:00,38307,4,0,0,1.1494
3103,10:57:00,10:57:00,38306,5,0,0,3.7871
3103,10:59:00,10:59:00,43288,6,0,0,5.3453
3103,11:02:00,11:02:00,38305,7,0,0,6.9216
3103,11:05:00,11:05:00,38304,8,0,0,8.1883
3103,11:07:00,11:07:00,38303,9,0,0,8.6955
3103,11:09:00,11:09:00,38302,10,0,0,9.5693
3103,11:14:00,11:14:00,38301,11,0,0,12.2430
3103,11:16:00,11:16:00,38300,12,0,0,13.0078
3103,11:20:00,11:20:00,38299,13,0,0,15.0909
3103,11:24:00,11:24:00,38298,14,0,0,17.7030
3103,11:26:00,11:26:00,38297,15,0,0,18.2426
3103,11:32:00,11:32:00,38296,16,0,0,21.5398
3103,11:35:00,11:35:00,38295,17,0,0,23.7169
3103,11:40:00,11:40:00,38294,18,0,0,27.5665
3103,11:46:00,11:46:00,38293,19,0,0,32.5962
3103,11:48:00,11:48:00,38292,20,0,0,33.0585
3103,11:51:00,11:51:00,38291,21,0,0,33.5419
3104,11:14:00,11:14:00,38310,1,0,0,0.0000
3104,11:16:00,11:16:00,38309,2,0,0,0.3439
3104,11:18:00,11:18:00,38308,3,0,0,0.7244
3104,11:22:00,11:22:00,38307,4,0,0,1.1494
3104,11:27:00,11:27:00,38306,5,0,0,3.7871
3104,11:29:00,11:29:00,43288,6,0,0,5.3453
3104,11:32:00,11:32:00,38305,7,0,0,6.9216
3104,11:35:00,11:35:00,38304,8,0,0,8.1883
3104,11:37:00,11:37:00,38303,9,0,0,8.6955
3104,11:39:00,11:39:00,38302,10,0,0,9.5693
3104,11:44:00,11:44:00,38301,11,0,0,12.2430
3104,11:46:00,11:46:00,38300,12,0,0,13.0078
3104,11:50:00,11:50:00,38299,13,0,0,15.0909
3104,11:54:00,11:54:00,38298,14,0,0,17.7030
3104,11:56:00,11:56:00,38297,15,0,0,18.2426
3104,12:02:00,12:02:00,38296,16,0,0,21.5398
3104,12:05:00,12:05:00,38295,17,0,0,23.7169
3104,12:10:00,12:10:00,38294,18,0,0,27.5665
3104,12:16:00,12:16:00,38293,19,0,0,32.5962
3104,12:18:00,12:18:00,38292,20,0,0,33.0585
3104,12:21:00,12:21:00,38291,21,0,0,33.5419
3105,11:44:00,11:44:00,38310,1,0,0,0.0000
3105,11:46:00,11:46:00,38309,2,0,0,0.3439
3105,11:48:00,11:48:00,38308,3,0,0,0.7244
3105,11:52:00,11:52:00,38307,4,0,0,1.1494
3105,11:57:00,11:57:00,38306,5,0,0,3.7871
3105,11:59:00,11:59:00,43288,6,0,0,5.3453
3105,12:02:00,12:02:00,38305,7,0,0,6.9216
3105,12:05:00,12:05:00,38304,8,0,0,8.1883
3105,12:07:00,12:07:00,38303,9,0,0,8.6955
3105,12:09:00,12:09:00,38302,10,0,0,9.5693
3105,12:14:00,12:14:00,38301,11,0,0,12.2430
3105,12:16:00,12:16:00,38300,12,0,0,13.0078
3105,12:20:00,12:20:00,38299,13,0,0,15.0909
3105,12:24:00,12:24:00,38298,14,0,0,17.7030
3105,12:26:00,12:26:00,38297,15,0,0,18.2426
3105,12:32:00,12:32:00,38296,16,0,0,21.5398
3105,12:35:00,12:35:00,38295,17,0,0,23.7169
3105,12:40:00,12:40:00,38294,18,0,0,27.5665
3105,12:46:00,12:46:00,38293,19,0,0,32.5962
3105,12:48:00,12:48:00,38292,20,0,0,33.0585
3105,12:51:00,12:51:00,38291,21,0,0,33.5419
3106,12:14:00,12:14:00,38310,1,0,0,0.0000
3106,12:16:00,12:16:00,38309,2,0,0,0.3439
3106,12:18:00,12:18:00,38308,3,0,0,0.7244
3106,12:22:00,12:22:00,38307,4,0,0,1.1494
3106,12:27:00,12:27:00,38306,5,0,0,3.7871
3106,12:29:00,12:29:00,43288,6,0,0,5.3453
3106,12:32:00,12:32:00,38305,7,0,0,6.9216
3106,12:35:00,12:35:00,38304,8,0,0,8.1883
3106,12:37:00,12:37:00,38303,9,0,0,8.6955
3106,12:39:00,12:39:00,38302,10,0,0,9.5693
3106,12:44:00,12:44:00,38301,11,0,0,12.2430
3106,12:46:00,12:46:00,38300,12,0,0,13.0078
3106,12:50:00,12:50:00,38299,13,0,0,15.0909
3106,12:54:00,12:54:00,38298,14,0,0,17.7030
3106,12:56:00,12:56:00,38297,15,0,0,18.2426
3106,13:02:00,13:02:00,38296,16,0,0,21.5398
3106,13:05:00,13:05:00,38295,17,0,0,23.7169
3106,13:10:00,13:10:00,38294,18,0,0,27.5665
3106,13:16:00,13:16:00,38293,19,0,0,32.5962
3106,13:18:00,13:18:00,38292,20,0,0,33.0585
3106,13:21:00,13:21:00,38291,21,0,0,33.5419
3107,12:44:00,12:44:00,38310,1,0,0,0.0000
3107,12:46:00,12:46:00,38309,2,0,0,0.3439
3107,12:48:00,12:48:00,38308,3,0,0,0.7244
3107,12:52:00,12:52:00,38307,4,0,0,1.1494
3107,12:57:00,12:57:00,38306,5,0,0,3.7871
3107,12:59:00,12:59:00,43288,6,0,0,5.3453
3107,13:02:00,13:02:00,38305,7,0,0,6.9216
3107,13:05:00,13:05:00,38304,8,0,0,8.1883
3107,13:07:00,13:07:00,38303,9,0,0,8.6955
3107,13:09:00,13:09:00,38302,10,0,0,9.5693
3107,13:14:00,13:14:00,38301,11,0,0,12.2430
3107,13:16:00,13:16:00,38300,12,0,0,13.0078
3107,13:20:00,13:20:00,38299,13,0,0,15.0909
3107,13:24:00,13:24:00,38298,14,0,0,17.7030
3107,13:26:00,13:26:00,38297,15,0,0,18.2426
3107,13:32:00,13:32:00,38296,16,0,0,21.5398
3107,13:35:00,13:35:00,38295,17,0,0,23.7169
3107,13:40:00,13:40:00,38294,18,0,0,27.5665
3107,13:46:00,13:46:00,38293,19,0,0,32.5962
3107,13:48:00,13:48:00,38292,20,0,0,33.0585
3107,13:51:00,13:51:00,38291,21,0,0,33.5419
3108,13:14:00,13:14:00,38310,1,0,0,0.0000
3108,13:16:00,13:16:00,38309,2,0,0,0.3439
3108,13:18:00,13:18:00,38308,3,0,0,0.7244
3108,13:22:00,13:22:00,38307,4,0,0,1.1494
3108,13:27:00,13:27:00,38306,5,0,0,3.7871
3108,13:29:00,13:29:00,43288,6,0,0,5.3453
3108,13:32:00,13:32:00,38305,7,0,0,6.9216
3108,13:35:00,13:35:00,38304,8,0,0,8.1883
3108,13:37:00,13:37:00,38303,9,0,0,8.6955
3108,13:39:00,13:39:00,38302,10,0,0,9.5693
3108,13:44:00,13:44:00,38301,11,0,0,12.2430
3108,13:46:00,13:46:00,38300,12,0,0,13.0078
3108,13:50:00,13:50:00,38299,13,0,0,15.0909
3108,13:54:00,13:54:00,38298,14,0,0,17.7030
3108,13:56:00,13:56:00,38297,15,0,0,18.2426
3108,14:02:00,14:02:00,38296,16,0,0,21.5398
3108,14:05:00,14:05:00,38295,17,0,0,23.7169
3108,14:10:00,14:10:00,38294,18,0,0,27.5665
3108,14:16:00,14:16:00,38293,19,0,0,32.5962
3108,14:18:00,14:18:00,38292,20,0,0,33.0585
3108,14:21:00,14:21:00,38291,21,0,0,33.5419
3109,13:44:00,13:44:00,38310,1,0,0,0.0000
3109,13:46:00,13:46:00,38309,2,0,0,0.3439
3109,13:48:00,13:48:00,38308,3,0,0,0.7244
3109,13:52:00,13:52:00,38307,4,0,0,1.1494
3109,13:57:00,13:57:00,38306,5,0,0,3.7871
3109,13:59:00,13:59:00,43288,6,0,0,5.3453
3109,14:02:00,14:02:00,38305,7,0,0,6.9216
3109,14:05:00,14:05:00,38304,8,0,0,8.1883
3109,14:07:00,14:07:00,38303,9,0,0,8.6955
3109,14:09:00,14:09:00,38302,10,0,0,9.5693
3109,14:14:00,14:14:00,38301,11,0,0,12.2430
3109,14:16:00,14:16:00,38300,12,0,0,13.0078
3109,14:20:00,14:20:00,38299,13,0,0,15.0909
3109,14:24:00,14:24:00,38298,14,0,0,17.7030
3109,14:26:00,14:26:00,38297,15,0,0,18.2426
3109,14:32:00,14:32:00,38296,16,0,0,21.5398
3109,14:35:00,14:35:00,38295,17,0,0,23.7169
3109,14:40:00,14:40:00,38294,18,0,0,27.5665
3109,14:46:00,14:46:00,38293,19,0,0,32.5962
3109,14:48:00,14:48:00,38292,20,0,0,33.0585
3109,14:51:00,14:51:00,38291,21,0,0,33.5419
3110,14:14:00,14:14:00,38310,1,0,0,0.0000
3110,14:16:00,14:16:00,38309,2,0,0,0.3439
3110,14:18:00,14:18:00,38308,3,0,0,0.7244
3110,14:22:00,14:22:00,38307,4,0,0,1.1494
3110,14:27:00,14:27:00,38306,5,0,0,3.7871
3110,14:29:00,14:29:00,43288,6,0,0,5.3453
3110,14:32:00,14:32:00,38305,7,0,0,6.9216
3110,14:35:00,14:35:00,38304,8,0,0,8.1883
3110,14:37:00,14:37:00,38303,9,0,0,8.6955
3110,14:39:00,14:39:00,38302,10,0,0,9.5693
3110,14:44:00,14:44:00,38301,11,0,0,12.2430
3110,14:46:00,14:46:00,38300,12,0,0,13.0078
3110,14:50:00,14:50:00,38299,13,0,0,15.0909
3110,14:54:00,14:54:00,38298,14,0,0,17.7030
3110,14:56:00,14:56:00,38297,15,0,0,18.2426
3110,15:02:00,15:02:00,38296,16,0,0,21.5398
3110,15:05:00,15:05:00,38295,17,0,0,23.7169
3110,15:10:00,15:10:00,38294,18,0,0,27.5665
3110,15:16:00,15:16:00,38293,19,0,0,32.5962
3110,15:18:00,15:18:00,38292,20,0,0,33.0585
3110,15:21:00,15:21:00,38291,21,0,0,33.5419
3111,14:44:00,14:44:00,38310,1,0,0,0.0000
3111,14:46:00,14:46:00,38309,2,0,0,0.3439
3111,14:48:00,14:48:00,38308,3,0,0,0.7244
3111,14:52:00,14:52:00,38307,4,0,0,1.1494
3111,14:57:00,14:57:00,38306,5,0,0,3.7871
3111,14:59:00,14:59:00,43288,6,0,0,5.3453
3111,15:02:00,15:02:00,38305,7,0,0,6.9216
3111,15:05:00,15:05:00,38304,8,0,0,8.1883
3111,15:07:00,15:07:00,38303,9,0,0,8.6955
3111,15:09:00,15:09:00,38302,10,0,0,9.5693
3111,15:14:00,15:14:00,38301,11,0,0,12.2430
3111,15:16:00,15:16:00,38300,12,0,0,13.0078
3111,15:20:00,15:20:00,38299,13,0,0,15.0909
3111,15:24:00,15:24:00,38298,14,0,0,17.7030
3111,15:26:00,15:26:00,38297,15,0,0,18.2426
3111,15:32:00,15:32:00,38296,16,0,0,21.5398
3111,15:35:00,15:35:00,38295,17,0,0,23.7169
3111,15:40:00,15:40:00,38294,18,0,0,27.5665
3111,15:46:00,15:46:00,38293,19,0,0,32.5962
3111,15:48:00,15:48:00,38292,20,0,0,33.0585
3111,15:51:00,15:51:00,38291,21,0,0,33.5419
3112,15:14:00,15:14:00,38310,1,0,0,0.0000
3112,15:16:00,15:16:00,38309,2,0,0,0.3439
3112,15:18:00,15:18:00,38308,3,0,0,0.7244
3112,15:22:00,15:22:00,38307,4,0,0,1.1494
3112,15:27:00,15:27:00,38306,5,0,0,3.7871
3112,15:29:00,15:29:00,43288,6,0,0,5.3453
3112,15:32:00,15:32:00,38305,7,0,0,6.9216
3112,15:35:00,15:35:00,38304,8,0,0,8.1883
3112,15:37:00,15:37:00,38303,9,0,0,8.6955
3112,15:39:00,15:39:00,38302,10,0,0,9.5693
3112,15:44:00,15:44:00,38301,11,0,0,12.2430
3112,15:46:00,15:46:00,38300,12,0,0,13.0078
3112,15:50:00,15:50:00,38299,13,0,0,15.0909
3112,15:54:00,15:54:00,38298,14,0,0,17.7030
3112,15:56:00,15:56:00,38297,15,0,0,18.2426
3112,16:02:00,16:02:00,38296,16,0,0,21.5398
3112,16:05:00,16:05:00,38295,17,0,0,23.7169
3112,16:10:00,16:10:00,38294,18,0,0,27.5665
3112,16:16:00,16:16:00,38293,19,0,0,32.5962
3112,16:18:00,16:18:00,38292,20,0,0,33.0585
3112,16:21:00,16:21:00,38291,21,0,0,33.5419
3113,15:44:00,15:44:00,38310,1,0,0,0.0000
3113,15:46:00,15:46:00,38309,2,0,0,0.3439
3113,15:48:00,15:48:00,38308,3,0,0,0.7244
3113,15:52:00,15:52:00,38307,4,0,0,1.1494
3113,15:57:00,15:57:00,38306,5,0,0,3.7871
3113,15:59:00,15:59:00,43288,6,0,0,5.3453
3113,16:02:00,16:02:00,38305,7,0,0,6.9216
3113,16:05:00,16:05:00,38304,8,0,0,8.1883
3113,16:07:00,16:07:00,38303,9,0,0,8.6955
3113,16:09:00,16:09:00,38302,10,0,0,9.5693
3113,16:14:00,16:14:00,38301,11,0,0,12.2430
3113,16:16:00,16:16:00,38300,12,0,0,13.0078
3113,16:20:00,16:20:00,38299,13,0,0,15.0909
3113,16:24:00,16:24:00,38298,14,0,0,17.7030
3113,16:26:00,16:26:00,38297,15,0,0,18.2426
3113,16:32:00,16:32:00,38296,16,0,0,21.5398
3113,16:35:00,16:35:00,38295,17,0,0,23.7169
3113,16:40:00,16:40:00,38294,18,0,0,27.5665
3113,16:46:00,16:46:00,38293,19,0,0,32.5962
3113,16:48:00,16:48:00,38292,20,0,0,33.0585
3113,16:51:00,16:51:00,38291,21,0,0,33.5419
3114,16:14:00,16:14:00,38310,1,0,0,0.0000
3114,16:16:00,16:16:00,38309,2,0,0,0.3439
3114,16:18:00,16:18:00,38308,3,0,0,0.7244
3114,16:22:00,16:22:00,38307,4,0,0,1.1494
3114,16:27:00,16:27:00,38306,5,0,0,3.7871
3114,16:29:00,16:29:00,43288,6,0,0,5.3453
3114,16:32:00,16:32:00,38305,7,0,0,6.9216
3114,16:35:00,16:35:00,38304,8,0,0,8.1883
3114,16:37:00,16:37:00,38303,9,0,0,8.6955
3114,16:39:00,16:39:00,38302,10,0,0,9.5693
3114,16:44:00,16:44:00,38301,11,0,0,12.2430
3114,16:46:00,16:46:00,38300,12,0,0,13.0078
3114,16:50:00,16:50:00,38299,13,0,0,15.0909
3114,16:54:00,16:54:00,38298,14,0,0,17.7030
3114,16:56:00,16:56:00,38297,15,0,0,18.2426
3114,17:02:00,17:02:00,38296,16,0,0,21.5398
3114,17:05:00,17:05:00,38295,17,0,0,23.7169
3114,17:10:00,17:10:00,38294,18,0,0,27.5665
3114,17:16:00,17:16:00,38293,19,0,0,32.5962
3114,17:18:00,17:18:00,38292,20,0,0,33.0585
3114,17:21:00,17:21:00,38291,21,0,0,33.5419
3115,16:44:00,16:44:00,38310,1,0,0,0.0000
3115,16:46:00,16:46:00,38309,2,0,0,0.3439
3115,16:48:00,16:48:00,38308,3,0,0,0.7244
3115,16:52:00,16:52:00,38307,4,0,0,1.1494
3115,16:57:00,16:57:00,38306,5,0,0,3.7871
3115,16:59:00,16:59:00,43288,6,0,0,5.3453
3115,17:02:00,17:02:00,38305,7,0,0,6.9216
3115,17:05:00,17:05:00,38304,8,0,0,8.1883
3115,17:07:00,17:07:00,38303,9,0,0,8.6955
3115,17:09:00,17:09:00,38302,10,0,0,9.5693
3115,17:14:00,17:14:00,38301,11,0,0,12.2430
3115,17:16:00,17:16:00,38300,12,0,0,13.0078
3115,17:20:00,17:20:00,38299,13,0,0,15.0909
3115,17:24:00,17:24:00,38298,14,0,0,17.7030
3115,17:26:00,17:26:00,38297,15,0,0,18.2426
3115,17:32:00,17:32:00,38296,16,0,0,21.5398
3115,17:35:00,17:35:00,38295,17,0,0,23.7169
3115,17:40:00,17:40:00,38294,18,0,0,27.5665
3115,17:46:00,17:46:00,38293,19,0,0,32.5962
3115,17:48:00,17:48:00,38292,20,0,0,33.0585
3115,17:51:00,17:51:00,38291,21,0,0,33.5419
3116,17:14:00,17:14:00,38310,1,0,0,0.0000
3116,17:16:00,17:16:00,38309,2,0,0,0.3439
3116,17:18:00,17:18:00,38308,3,0,0,0.7244
3116,17:22:00,17:22:00,38307,4,0,0,1.1494
3116,17:27:00,17:27:00,38306,5,0,0,3.7871
3116,17:29:00,17:29:00,43288,6,0,0,5.3453
3116,17:32:00,17:32:00,38305,7,0,0,6.9216
3116,17:35:00,17:35:00,38304,8,0,0,8.1883
3116,17:37:00,17:37:00,38303,9,0,0,8.6955
3116,17:39:00,17:39:00,38302,10,0,0,9.5693
3116,17:44:00,17:44:00,38301,11,0,0,12.2430
3116,17:46:00,17:46:00,38300,12,0,0,13.0078
3116,17:50:00,17:50:00,38299,13,0,0,15.0909
3116,17:54:00,17:54:00,38298,14,0,0,17.7030
3116,17:56:00,17:56:00,38297,15,0,0,18.2426
3116,18:02:00,18:02:00,38296,16,0,0,21.5398
3116,18:05:00,18:05:00,38295,17,0,0,23.7169
3116,18:10:00,18:10:00,38294,18,0,0,27.5665
3116,18:16:00,18:16:00,38293,19,0,0,32.5962
3116,18:18:00,18:18:00,38292,20,0,0,33.0585
3116,18:21:00,18:21:00,38291,21,0,0,33.5419
3117,17:44:00,17:44:00,38310,1,0,0,0.0000
3117,17:46:00,17:46:00,38309,2,0,0,0.3439
3117,17:48:00,17:48:00,38308,3,0,0,0.7244
3117,17:52:00,17:52:00,38307,4,0,0,1.1494
3117,17:57:00,17:57:00,38306,5,0,0,3.7871
3117,17:59:00,17:59:00,43288,6,0,0,5.3453
3117,18:02:00,18:02:00,38305,7,0,0,6.9216
3117,18:05:00,18:05:00,38304,8,0,0,8.1883
3117,18:07:00,18:07:00,38303,9,0,0,8.6955
3117,18:09:00,18:09:00,38302,10,0,0,9.5693
3117,18:14:00,18:14:00,38301,11,0,0,12.2430
3117,18:16:00,18:16:00,38300,12,0,0,13.0078
3117,18:20:00,18:20:00,38299,13,0,0,15.0909
3117,18:24:00,18:24:00,38298,14,0,0,17.7030
3117,18:26:00,18:26:00,38297,15,0,0,18.2426
3117,18:32:00,18:32:00,38296,16,0,0,21.5398
3117,18:35:00,18:35:00,38295,17,0,0,23.7169
3117,18:40:00,18:40:00,38294,18,0,0,27.5665
3117,18:46:00,18:46:00,38293,19,0,0,32.5962
3117,18:48:00,18:48:00,38292,20,0,0,33.0585
3117,18:51:00,18:51:00,38291,21,0,0,33.5419
3118,18:14:00,18:14:00,38310,1,0,0,0.0000
3118,18:16:00,18:16:00,38309,2,0,0,0.3439
3118,18:18:00,18:18:00,38308,3,0,0,0.7244
3118,18:22:00,18:22:00,38307,4,0,0,1.1494
3118,18:27:00,18:27:00,38306,5,0,0,3.7871
3118,18:29:00,18:29:00,43288,6,0,0,5.3453
3118,18:32:00,18:32:00,38305,7,0,0,6.9216
3118,18:35:00,18:35:00,38304,8,0,0,8.1883
3118,18:37:00,18:37:00,38303,9,0,0,8.6955
3118,18:39:00,18:39:00,38302,10,0,0,9.5693
3118,18:44:00,18:44:00,38301,11,0,0,12.2430
3118,18:46:00,18:46:00,38300,12,0,0,13.0078
3118,18:50:00,18:50:00,38299,13,0,0,15.0909
3118,18:54:00,18:54:00,38298,14,0,0,17.7030
3118,18:56:00,18:56:00,38297,15,0,0,18.2426
3118,19:02:00,19:02:00,38296,16,0,0,21.5398
3118,19:05:00,19:05:00,38295,17,0,0,23.7169
3118,19:10:00,19:10:00,38294,18,0,0,27.5665
3118,19:16:00,19:16:00,38293,19,0,0,32.5962
3118,19:18:00,19:18:00,38292,20,0,0,33.0585
3118,19:21:00,19:21:00,38291,21,0,0,33.5419
3119,18:44:00,18:44:00,38310,1,0,0,0.0000
3119,18:46:00,18:46:00,38309,2,0,0,0.3439
3119,18:48:00,18:48:00,38308,3,0,0,0.7244
3119,18:52:00,18:52:00,38307,4,0,0,1.1494
3119,18:57:00,18:57:00,38306,5,0,0,3.7871
3119,18:59:00,18:59:00,43288,6,0,0,5.3453
3119,19:02:00,19:02:00,38305,7,0,0,6.9216
3119,19:05:00,19:05:00,38304,8,0,0,8.1883
3119,19:07:00,19:07:00,38303,9,0,0,8.6955
3119,19:09:00,19:09:00,38302,10,0,0,9.5693
3119,19:14:00,19:14:00,38301,11,0,0,12.2430
3119,19:16:00,19:16:00,38300,12,0,0,13.0078
3119,19:20:00,19:20:00,38299,13,0,0,15.0909
3119,19:24:00,19:24:00,38298,14,0,0,17.7030
3119,19:26:00,19:26:00,38297,15,0,0,18.2426
3119,19:32:00,19:32:00,38296,16,0,0,21.5398
3119,19:35:00,19:35:00,38295,17,0,0,23.7169
3119,19:40:00,19:40:00,38294,18,0,0,27.5665
3119,19:46:00,19:46:00,38293,19,0,0,32.5962
3119,19:48:00,19:48:00,38292,20,0,0,33.0585
3119,19:51:00,19:51:00,38291,21,0,0,33.5419
3120,19:14:00,19:14:00,38310,1,0,0,0.0000
3120,19:16:00,19:16:00,38309,2,0,0,0.3439
3120,19:18:00,19:18:00,38308,3,0,0,0.7244
3120,19:22:00,19:22:00,38307,4,0,0,1.1494
3120,19:27:00,19:27:00,38306,5,0,0,3.7871
